"Date","Site.Name","COUNTY","mean_lat","mean_long","Year","Month","PM2.5","Ozone"
2018-01-28,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,1,18,NA
2018-01-29,"Bryson City","Swain",35.434767,-83.442133,2018,1,12,NA
2018-01-29,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,1,0,NA
2018-01-29,"Clemmons Middle","Forsyth",36.026,-80.342,2018,1,18,NA
2018-01-29,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,1,12,NA
2018-01-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,1,4,NA
2018-01-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,1,13,23
2018-01-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,1,12.5,NA
2018-01-29,"Leggett","Edgecombe",35.988278,-77.5843,2018,1,0,NA
2018-01-29,"Linville Falls","Avery",35.972347,-81.933072,2018,1,7,NA
2018-01-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,1,15,NA
2018-01-29,"Millbrook School","Wake",35.856111,-78.574167,2018,1,10,25
2018-01-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,1,5,NA
2018-01-29,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,1,6,NA
2018-01-30,"Bryson City","Swain",35.434767,-83.442133,2018,1,19,NA
2018-01-30,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,1,5,NA
2018-01-30,"Clemmons Middle","Forsyth",36.026,-80.342,2018,1,22,NA
2018-01-30,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,1,29,NA
2018-01-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,1,17,NA
2018-01-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,1,22,NA
2018-01-30,"Leggett","Edgecombe",35.988278,-77.5843,2018,1,18,NA
2018-01-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,1,20,NA
2018-01-30,"Millbrook School","Wake",35.856111,-78.574167,2018,1,26,34
2018-01-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,1,19,NA
2018-01-30,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,1,14,NA
2018-01-31,"Bryson City","Swain",35.434767,-83.442133,2018,1,40,NA
2018-01-31,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,1,8,NA
2018-01-31,"Clemmons Middle","Forsyth",36.026,-80.342,2018,1,35,NA
2018-01-31,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,1,33,NA
2018-01-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,1,26,31
2018-01-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,1,31,NA
2018-01-31,"Leggett","Edgecombe",35.988278,-77.5843,2018,1,15,NA
2018-01-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,1,26,NA
2018-01-31,"Millbrook School","Wake",35.856111,-78.574167,2018,1,29,31
2018-01-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,1,20,NA
2018-01-31,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,1,22,NA
2018-02-01,"Bryson City","Swain",35.434767,-83.442133,2018,2,55,NA
2018-02-01,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,15,NA
2018-02-01,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,51,NA
2018-02-01,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,33.5,NA
2018-02-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,2,12,NA
2018-02-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,41,33
2018-02-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,38.3333333333333,NA
2018-02-01,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,23,NA
2018-02-01,"Linville Falls","Avery",35.972347,-81.933072,2018,2,24,NA
2018-02-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,41,NA
2018-02-01,"Millbrook School","Wake",35.856111,-78.574167,2018,2,28,38
2018-02-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,22.5,NA
2018-02-01,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,29,NA
2018-02-02,"Bryson City","Swain",35.434767,-83.442133,2018,2,15,NA
2018-02-02,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,10,NA
2018-02-02,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,16,NA
2018-02-02,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,20,NA
2018-02-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,20,34
2018-02-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,16,NA
2018-02-02,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,10,NA
2018-02-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,13,NA
2018-02-02,"Millbrook School","Wake",35.856111,-78.574167,2018,2,25,34
2018-02-02,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,16,NA
2018-02-03,"Bryson City","Swain",35.434767,-83.442133,2018,2,28,NA
2018-02-03,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,8,NA
2018-02-03,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,40,NA
2018-02-03,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,28,NA
2018-02-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,24,34
2018-02-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,24,NA
2018-02-03,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,11,NA
2018-02-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,25,NA
2018-02-03,"Millbrook School","Wake",35.856111,-78.574167,2018,2,32,31
2018-02-03,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,28,NA
2018-02-04,"Bryson City","Swain",35.434767,-83.442133,2018,2,38,NA
2018-02-04,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,9,NA
2018-02-04,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,40,NA
2018-02-04,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,25.5,NA
2018-02-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,2,2,NA
2018-02-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,27.5,20
2018-02-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,36,NA
2018-02-04,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,13,NA
2018-02-04,"Linville Falls","Avery",35.972347,-81.933072,2018,2,5,NA
2018-02-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,36,NA
2018-02-04,"Millbrook School","Wake",35.856111,-78.574167,2018,2,24,31
2018-02-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,12,NA
2018-02-04,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,20,NA
2018-02-05,"Bryson City","Swain",35.434767,-83.442133,2018,2,25,NA
2018-02-05,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,20,NA
2018-02-05,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,26,NA
2018-02-05,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,35,NA
2018-02-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,24,31
2018-02-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,22,NA
2018-02-05,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,10,NA
2018-02-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,25,NA
2018-02-05,"Millbrook School","Wake",35.856111,-78.574167,2018,2,30,29
2018-02-05,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,16,NA
2018-02-06,"Bryson City","Swain",35.434767,-83.442133,2018,2,58,NA
2018-02-06,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,8,NA
2018-02-06,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,43,NA
2018-02-06,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,43,NA
2018-02-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,36,24
2018-02-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,37,NA
2018-02-06,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,26,NA
2018-02-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,38,NA
2018-02-06,"Millbrook School","Wake",35.856111,-78.574167,2018,2,45,32
2018-02-06,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,38,NA
2018-02-07,"Bryson City","Swain",35.434767,-83.442133,2018,2,29,NA
2018-02-07,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,6,NA
2018-02-07,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,33,NA
2018-02-07,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,25,NA
2018-02-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,2,2,NA
2018-02-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,25.5,23
2018-02-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,23.5,NA
2018-02-07,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,21,NA
2018-02-07,"Linville Falls","Avery",35.972347,-81.933072,2018,2,9,NA
2018-02-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,27,NA
2018-02-07,"Millbrook School","Wake",35.856111,-78.574167,2018,2,25.5,32
2018-02-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,19,NA
2018-02-07,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,35,NA
2018-02-08,"Bryson City","Swain",35.434767,-83.442133,2018,2,23,NA
2018-02-08,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,15,NA
2018-02-08,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,33,NA
2018-02-08,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,38,NA
2018-02-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,28,31
2018-02-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,32,NA
2018-02-08,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,28,NA
2018-02-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,27,NA
2018-02-08,"Millbrook School","Wake",35.856111,-78.574167,2018,2,36,28
2018-02-08,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,25,NA
2018-02-09,"Bryson City","Swain",35.434767,-83.442133,2018,2,33,NA
2018-02-09,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,21,NA
2018-02-09,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,60,NA
2018-02-09,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,52,NA
2018-02-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,42,35
2018-02-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,53,NA
2018-02-09,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,30,NA
2018-02-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,54,NA
2018-02-09,"Millbrook School","Wake",35.856111,-78.574167,2018,2,49,36
2018-02-09,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,47,NA
2018-02-10,"Bryson City","Swain",35.434767,-83.442133,2018,2,38,NA
2018-02-10,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,0,NA
2018-02-10,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,57,NA
2018-02-10,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,37.5,NA
2018-02-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,2,1,NA
2018-02-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,37,17
2018-02-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,50.5,NA
2018-02-10,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,25,NA
2018-02-10,"Linville Falls","Avery",35.972347,-81.933072,2018,2,14,NA
2018-02-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,49,NA
2018-02-10,"Millbrook School","Wake",35.856111,-78.574167,2018,2,35,20
2018-02-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,24,NA
2018-02-10,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,38,NA
2018-02-11,"Bryson City","Swain",35.434767,-83.442133,2018,2,20,NA
2018-02-11,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,10,NA
2018-02-11,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,24,NA
2018-02-11,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,15,NA
2018-02-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,18,20
2018-02-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,23,NA
2018-02-11,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,23,NA
2018-02-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,18,NA
2018-02-11,"Millbrook School","Wake",35.856111,-78.574167,2018,2,30,23
2018-02-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,25,NA
2018-02-11,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,29,NA
2018-02-12,"Bryson City","Swain",35.434767,-83.442133,2018,2,4,NA
2018-02-12,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,2,NA
2018-02-12,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,17,NA
2018-02-12,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,13,NA
2018-02-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,13,32
2018-02-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,15,NA
2018-02-12,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,12,NA
2018-02-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,13,NA
2018-02-12,"Millbrook School","Wake",35.856111,-78.574167,2018,2,20,28
2018-02-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,12,NA
2018-02-12,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,16,NA
2018-02-13,"Bryson City","Swain",35.434767,-83.442133,2018,2,13,NA
2018-02-13,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,20,NA
2018-02-13,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,30,NA
2018-02-13,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,29,NA
2018-02-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,2,3,NA
2018-02-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,22.5,32
2018-02-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,24.5,NA
2018-02-13,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,23,NA
2018-02-13,"Linville Falls","Avery",35.972347,-81.933072,2018,2,11,NA
2018-02-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,26,NA
2018-02-13,"Millbrook School","Wake",35.856111,-78.574167,2018,2,28,31
2018-02-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,26.5,NA
2018-02-13,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,34,NA
2018-02-14,"Bryson City","Swain",35.434767,-83.442133,2018,2,28,NA
2018-02-14,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,15,NA
2018-02-14,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,50,NA
2018-02-14,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,49,NA
2018-02-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,33,22
2018-02-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,45,NA
2018-02-14,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,35,NA
2018-02-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,45,NA
2018-02-14,"Millbrook School","Wake",35.856111,-78.574167,2018,2,48,24
2018-02-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,36,NA
2018-02-14,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,52,NA
2018-02-15,"Bryson City","Swain",35.434767,-83.442133,2018,2,17,NA
2018-02-15,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,15,NA
2018-02-15,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,34,NA
2018-02-15,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,27,NA
2018-02-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,24,25
2018-02-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,34,NA
2018-02-15,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,30,NA
2018-02-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,28,NA
2018-02-15,"Millbrook School","Wake",35.856111,-78.574167,2018,2,32,24
2018-02-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,33,NA
2018-02-15,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,40,NA
2018-02-16,"Bryson City","Swain",35.434767,-83.442133,2018,2,15,NA
2018-02-16,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,25,NA
2018-02-16,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,25,NA
2018-02-16,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,25,NA
2018-02-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,2,8,NA
2018-02-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,23,34
2018-02-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,20.5,NA
2018-02-16,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,18,NA
2018-02-16,"Linville Falls","Avery",35.972347,-81.933072,2018,2,10,NA
2018-02-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,18,NA
2018-02-16,"Millbrook School","Wake",35.856111,-78.574167,2018,2,26,32
2018-02-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,25.5,NA
2018-02-16,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,27,NA
2018-02-17,"Bryson City","Swain",35.434767,-83.442133,2018,2,15,NA
2018-02-17,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,11,NA
2018-02-17,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,26,NA
2018-02-17,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,27,NA
2018-02-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,20,26
2018-02-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,23,NA
2018-02-17,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,13,NA
2018-02-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,18,NA
2018-02-17,"Millbrook School","Wake",35.856111,-78.574167,2018,2,31,28
2018-02-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,19,NA
2018-02-17,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,29,NA
2018-02-18,"Bryson City","Swain",35.434767,-83.442133,2018,2,7,NA
2018-02-18,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,13,NA
2018-02-18,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,22,NA
2018-02-18,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,16,NA
2018-02-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,25,36
2018-02-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,18,NA
2018-02-18,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,4,NA
2018-02-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,22,NA
2018-02-18,"Millbrook School","Wake",35.856111,-78.574167,2018,2,21,35
2018-02-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,10,NA
2018-02-18,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,15,NA
2018-02-19,"Bryson City","Swain",35.434767,-83.442133,2018,2,25,NA
2018-02-19,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,10,NA
2018-02-19,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,38,NA
2018-02-19,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,28,NA
2018-02-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,2,9,NA
2018-02-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,30.5,20
2018-02-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,38,NA
2018-02-19,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,23,NA
2018-02-19,"Linville Falls","Avery",35.972347,-81.933072,2018,2,13,NA
2018-02-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,32,NA
2018-02-19,"Millbrook School","Wake",35.856111,-78.574167,2018,2,38.5,23
2018-02-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,26.5,NA
2018-02-19,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,45,NA
2018-02-20,"Bryson City","Swain",35.434767,-83.442133,2018,2,34,NA
2018-02-20,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,54,NA
2018-02-20,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,47,NA
2018-02-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,34,24
2018-02-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,43,NA
2018-02-20,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,40,NA
2018-02-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,40,NA
2018-02-20,"Millbrook School","Wake",35.856111,-78.574167,2018,2,61,17
2018-02-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,30,NA
2018-02-20,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,55,NA
2018-02-21,"Bryson City","Swain",35.434767,-83.442133,2018,2,24,NA
2018-02-21,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,4,NA
2018-02-21,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,38,NA
2018-02-21,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,25,NA
2018-02-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,23,22
2018-02-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,36,NA
2018-02-21,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,23,NA
2018-02-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,2,31,NA
2018-02-21,"Millbrook School","Wake",35.856111,-78.574167,2018,2,28,16
2018-02-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,25,NA
2018-02-21,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,26,NA
2018-02-22,"Bryson City","Swain",35.434767,-83.442133,2018,2,35,NA
2018-02-22,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,2,6,NA
2018-02-22,"Clemmons Middle","Forsyth",36.026,-80.342,2018,2,42,NA
2018-02-22,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,2,30,NA
2018-02-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,2,20,NA
2018-02-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,2,31,24
2018-02-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,2,36,NA
2018-02-22,"Leggett","Edgecombe",35.988278,-77.5843,2018,2,23,NA
2018-02-22,"Linville Falls","Avery",35.972347,-81.933072,2018,2,33,NA
